College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Computer Science Engineering (CSE),B.Tech,120,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Information Technology (IT),M.Tech,18,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Electrical & Electronics Engineering (EEE),Diploma,90,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Electronics & Communication Engineering (ECE),Diploma,60,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Civil Engineering,Diploma,60,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Mechanical Engineering,Diploma,30,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,120,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Computer Science Engineering (CSE),Diploma,120,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Cyber Security,B.Tech,60,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Data Science,B.Tech,60,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Other Engineering Branches,M.Tech,18,996,2000,Urban,No,Yes
1-44643798904,1-44643798904,U-0391,GOVERNMENT POLYTECHNIC SHADNAGAR,Active,Telangana,Mahabubnagar,Mahabubnagar,GOVERNMENT POLYTECHNIC SHADNAGAR,500906,16.744164,77.982445,Government,"State Board of Technical Education and Training, Hyderabad",Approved,Approved,B++,Yes,,Tier 3,http://www.shadnagar.ac.in,info@shadnagar.ac.in,admissions@shadnagar.ac.in,placement@shadnagar.ac.in,+91-80-151-9062,Computer Science Engineering (CSE),Diploma,60,240,1997,Rural,No,Yes
1-44643798904,1-44643798904,U-0391,GOVERNMENT POLYTECHNIC SHADNAGAR,Active,Telangana,Mahabubnagar,Mahabubnagar,GOVERNMENT POLYTECHNIC SHADNAGAR,500906,16.744164,77.982445,Government,"State Board of Technical Education and Training, Hyderabad",Approved,Approved,B++,Yes,,Tier 3,http://www.shadnagar.ac.in,info@shadnagar.ac.in,admissions@shadnagar.ac.in,placement@shadnagar.ac.in,+91-80-151-9062,Electronics & Communication Engineering (ECE),Diploma,60,240,1997,Rural,No,Yes
1-44643798904,1-44643798904,U-0391,GOVERNMENT POLYTECHNIC SHADNAGAR,Active,Telangana,Mahabubnagar,Mahabubnagar,GOVERNMENT POLYTECHNIC SHADNAGAR,500906,16.744164,77.982445,Government,"State Board of Technical Education and Training, Hyderabad",Approved,Approved,B++,Yes,,Tier 3,http://www.shadnagar.ac.in,info@shadnagar.ac.in,admissions@shadnagar.ac.in,placement@shadnagar.ac.in,+91-80-151-9062,Electrical & Electronics Engineering (EEE),Diploma,60,240,1997,Rural,No,Yes
1-44643798904,1-44643798904,U-0391,GOVERNMENT POLYTECHNIC SHADNAGAR,Active,Telangana,Mahabubnagar,Mahabubnagar,GOVERNMENT POLYTECHNIC SHADNAGAR,500906,16.744164,77.982445,Government,"State Board of Technical Education and Training, Hyderabad",Approved,Approved,B++,Yes,,Tier 3,http://www.shadnagar.ac.in,info@shadnagar.ac.in,admissions@shadnagar.ac.in,placement@shadnagar.ac.in,+91-80-151-9062,Other Engineering Branches,Diploma,60,240,1997,Rural,No,Yes
1-44753005683,1-44753005683,U-0961,GK INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Telangana,Mahabubnagar,Mahabubnagar,"SURVEY NO. 257, SALEMNAGAR, RAICHUR ROAD, DHARMAPUR (VILLAGE)",500906,16.719978,77.987355,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B++,No,,Tier 3,http://www.gk.ac.in,info@gk.ac.in,admissions@gk.ac.in,placement@gk.ac.in,+91-80-137-4838,Computer Science Engineering (CSE),B.Tech,120,240,2014,Urban,Yes,Yes
1-44753005683,1-44753005683,U-0961,GK INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Telangana,Mahabubnagar,Mahabubnagar,"SURVEY NO. 257, SALEMNAGAR, RAICHUR ROAD, DHARMAPUR (VILLAGE)",500906,16.719978,77.987355,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B++,No,,Tier 3,http://www.gk.ac.in,info@gk.ac.in,admissions@gk.ac.in,placement@gk.ac.in,+91-80-137-4838,Information Technology (IT),B.Tech,60,240,2014,Urban,Yes,Yes
1-44753005683,1-44753005683,U-0961,GK INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Telangana,Mahabubnagar,Mahabubnagar,"SURVEY NO. 257, SALEMNAGAR, RAICHUR ROAD, DHARMAPUR (VILLAGE)",500906,16.719978,77.987355,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B++,No,,Tier 3,http://www.gk.ac.in,info@gk.ac.in,admissions@gk.ac.in,placement@gk.ac.in,+91-80-137-4838,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,60,240,2014,Urban,Yes,Yes
