College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44639595904,1-44639595904,U-0650,PARAMVEER POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"DHARMAPURI MAIN ROAD, PAPPARAPATTI, DHARMAPURI. 636809",636809,11.125053,78.646049,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.paramveer.ac.in,info@paramveer.ac.in,admissions@paramveer.ac.in,placement@paramveer.ac.in,+91-80-753-0042,Artificial Intelligence & Machine Learning (AI & ML),Diploma,60,240,2012,Urban,Yes,Yes
1-44639885268,1-44639885268,U-0650,GOVERNMENT POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"DHARMAPURI DISTRICT CO-OP SUGAR MILLS POLYTECHNIC COLLEGE,PALACODE",600734,11.117425,78.664392,Government,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Civil Engineering,Diploma,60,360,2005,Urban,Yes,Yes
1-44639885268,1-44639885268,U-0650,GOVERNMENT POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"DHARMAPURI DISTRICT CO-OP SUGAR MILLS POLYTECHNIC COLLEGE,PALACODE",600734,11.117425,78.664392,Government,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Mechanical Engineering,Diploma,180,360,2005,Urban,Yes,Yes
1-44639885268,1-44639885268,U-0650,GOVERNMENT POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"DHARMAPURI DISTRICT CO-OP SUGAR MILLS POLYTECHNIC COLLEGE,PALACODE",600734,11.117425,78.664392,Government,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Electrical & Electronics Engineering (EEE),Diploma,60,360,2005,Urban,Yes,Yes
1-44639885268,1-44639885268,U-0650,GOVERNMENT POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"DHARMAPURI DISTRICT CO-OP SUGAR MILLS POLYTECHNIC COLLEGE,PALACODE",600734,11.117425,78.664392,Government,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Electronics & Communication Engineering (ECE),Diploma,60,360,2005,Urban,Yes,Yes
1-44639933542,1-44639933542,U-0458,ADIPARASAKTHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ERUMIYAMPATTI-VILLAGE KOKKARAPATTI-PO PAPPIREDDIPATTI-TK, DHARMAPURI-DT",600734,11.124704,78.672634,Private-Self Financing,"Directorate of Training and Technical Education, New Delhi",Approved,Approved,B,Yes,,Tier 3,http://www.adiparasakthi.ac.in,info@adiparasakthi.ac.in,admissions@adiparasakthi.ac.in,placement@adiparasakthi.ac.in,+91-80-738-3780,Civil Engineering,Diploma,21,165,2019,Urban,Yes,Yes
1-44639933542,1-44639933542,U-0458,ADIPARASAKTHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ERUMIYAMPATTI-VILLAGE KOKKARAPATTI-PO PAPPIREDDIPATTI-TK, DHARMAPURI-DT",600734,11.124704,78.672634,Private-Self Financing,"Directorate of Training and Technical Education, New Delhi",Approved,Approved,B,Yes,,Tier 3,http://www.adiparasakthi.ac.in,info@adiparasakthi.ac.in,admissions@adiparasakthi.ac.in,placement@adiparasakthi.ac.in,+91-80-738-3780,Mechanical Engineering,Diploma,84,165,2019,Urban,Yes,Yes
1-44639933542,1-44639933542,U-0458,ADIPARASAKTHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ERUMIYAMPATTI-VILLAGE KOKKARAPATTI-PO PAPPIREDDIPATTI-TK, DHARMAPURI-DT",600734,11.124704,78.672634,Private-Self Financing,"Directorate of Training and Technical Education, New Delhi",Approved,Approved,B,Yes,,Tier 3,http://www.adiparasakthi.ac.in,info@adiparasakthi.ac.in,admissions@adiparasakthi.ac.in,placement@adiparasakthi.ac.in,+91-80-738-3780,Electrical & Electronics Engineering (EEE),Diploma,30,165,2019,Urban,Yes,Yes
1-44639933542,1-44639933542,U-0458,ADIPARASAKTHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ERUMIYAMPATTI-VILLAGE KOKKARAPATTI-PO PAPPIREDDIPATTI-TK, DHARMAPURI-DT",600734,11.124704,78.672634,Private-Self Financing,"Directorate of Training and Technical Education, New Delhi",Approved,Approved,B,Yes,,Tier 3,http://www.adiparasakthi.ac.in,info@adiparasakthi.ac.in,admissions@adiparasakthi.ac.in,placement@adiparasakthi.ac.in,+91-80-738-3780,Electronics & Communication Engineering (ECE),Diploma,15,165,2019,Urban,Yes,Yes
1-44639933542,1-44639933542,U-0458,ADIPARASAKTHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ERUMIYAMPATTI-VILLAGE KOKKARAPATTI-PO PAPPIREDDIPATTI-TK, DHARMAPURI-DT",600734,11.124704,78.672634,Private-Self Financing,"Directorate of Training and Technical Education, New Delhi",Approved,Approved,B,Yes,,Tier 3,http://www.adiparasakthi.ac.in,info@adiparasakthi.ac.in,admissions@adiparasakthi.ac.in,placement@adiparasakthi.ac.in,+91-80-738-3780,Computer Science Engineering (CSE),Diploma,15,165,2019,Urban,Yes,Yes
1-44639935631,1-44639935631,U-0650,SRI MOOGAMBIGAI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOSUR MAIN ROAD,MADHAMPATTI, NEAR VELLICHANDHAI, DHANDUKARANAHALLI- POST",600734,11.137147,78.655534,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.srimoogambigai.ac.in,info@srimoogambigai.ac.in,admissions@srimoogambigai.ac.in,placement@srimoogambigai.ac.in,+91-80-260-2743,Civil Engineering,Diploma,60,360,2003,Rural,Yes,Yes
1-44639935631,1-44639935631,U-0650,SRI MOOGAMBIGAI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOSUR MAIN ROAD,MADHAMPATTI, NEAR VELLICHANDHAI, DHANDUKARANAHALLI- POST",600734,11.137147,78.655534,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.srimoogambigai.ac.in,info@srimoogambigai.ac.in,admissions@srimoogambigai.ac.in,placement@srimoogambigai.ac.in,+91-80-260-2743,Mechanical Engineering,Diploma,120,360,2003,Rural,Yes,Yes
1-44639935631,1-44639935631,U-0650,SRI MOOGAMBIGAI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOSUR MAIN ROAD,MADHAMPATTI, NEAR VELLICHANDHAI, DHANDUKARANAHALLI- POST",600734,11.137147,78.655534,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.srimoogambigai.ac.in,info@srimoogambigai.ac.in,admissions@srimoogambigai.ac.in,placement@srimoogambigai.ac.in,+91-80-260-2743,Electrical & Electronics Engineering (EEE),Diploma,60,360,2003,Rural,Yes,Yes
1-44639935631,1-44639935631,U-0650,SRI MOOGAMBIGAI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOSUR MAIN ROAD,MADHAMPATTI, NEAR VELLICHANDHAI, DHANDUKARANAHALLI- POST",600734,11.137147,78.655534,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.srimoogambigai.ac.in,info@srimoogambigai.ac.in,admissions@srimoogambigai.ac.in,placement@srimoogambigai.ac.in,+91-80-260-2743,Electronics & Communication Engineering (ECE),Diploma,60,360,2003,Rural,Yes,Yes
1-44639935631,1-44639935631,U-0650,SRI MOOGAMBIGAI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOSUR MAIN ROAD,MADHAMPATTI, NEAR VELLICHANDHAI, DHANDUKARANAHALLI- POST",600734,11.137147,78.655534,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.srimoogambigai.ac.in,info@srimoogambigai.ac.in,admissions@srimoogambigai.ac.in,placement@srimoogambigai.ac.in,+91-80-260-2743,Computer Science Engineering (CSE),Diploma,60,360,2003,Rural,Yes,Yes
1-44639938170,1-44639938170,U-0294,MARUTAM NELLI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"2/1. AGRI THOTTAM, PALLAPATTY, NATHATAHALLI, DHARMAPURI-636803",636803,11.13262,78.649321,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.marutamnelli.ac.in,info@marutamnelli.ac.in,admissions@marutamnelli.ac.in,placement@marutamnelli.ac.in,+91-80-070-3951,Civil Engineering,Diploma,30,360,2013,Urban,Yes,Yes
1-44639938170,1-44639938170,U-0294,MARUTAM NELLI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"2/1. AGRI THOTTAM, PALLAPATTY, NATHATAHALLI, DHARMAPURI-636803",636803,11.13262,78.649321,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.marutamnelli.ac.in,info@marutamnelli.ac.in,admissions@marutamnelli.ac.in,placement@marutamnelli.ac.in,+91-80-070-3951,Mechanical Engineering,Diploma,90,360,2013,Urban,Yes,Yes
1-44639938170,1-44639938170,U-0294,MARUTAM NELLI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"2/1. AGRI THOTTAM, PALLAPATTY, NATHATAHALLI, DHARMAPURI-636803",636803,11.13262,78.649321,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.marutamnelli.ac.in,info@marutamnelli.ac.in,admissions@marutamnelli.ac.in,placement@marutamnelli.ac.in,+91-80-070-3951,Electrical & Electronics Engineering (EEE),Diploma,60,360,2013,Urban,Yes,Yes
1-44639938170,1-44639938170,U-0294,MARUTAM NELLI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"2/1. AGRI THOTTAM, PALLAPATTY, NATHATAHALLI, DHARMAPURI-636803",636803,11.13262,78.649321,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.marutamnelli.ac.in,info@marutamnelli.ac.in,admissions@marutamnelli.ac.in,placement@marutamnelli.ac.in,+91-80-070-3951,Electronics & Communication Engineering (ECE),Diploma,30,360,2013,Urban,Yes,Yes
1-44639938170,1-44639938170,U-0294,MARUTAM NELLI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"2/1. AGRI THOTTAM, PALLAPATTY, NATHATAHALLI, DHARMAPURI-636803",636803,11.13262,78.649321,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.marutamnelli.ac.in,info@marutamnelli.ac.in,admissions@marutamnelli.ac.in,placement@marutamnelli.ac.in,+91-80-070-3951,Agricultural Engineering,Diploma,30,360,2013,Urban,Yes,Yes
1-44639938170,1-44639938170,U-0294,MARUTAM NELLI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"2/1. AGRI THOTTAM, PALLAPATTY, NATHATAHALLI, DHARMAPURI-636803",636803,11.13262,78.649321,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.marutamnelli.ac.in,info@marutamnelli.ac.in,admissions@marutamnelli.ac.in,placement@marutamnelli.ac.in,+91-80-070-3951,Computer Science Engineering (CSE),Diploma,30,360,2013,Urban,Yes,Yes
1-44639938170,1-44639938170,U-0294,MARUTAM NELLI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"2/1. AGRI THOTTAM, PALLAPATTY, NATHATAHALLI, DHARMAPURI-636803",636803,11.13262,78.649321,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.marutamnelli.ac.in,info@marutamnelli.ac.in,admissions@marutamnelli.ac.in,placement@marutamnelli.ac.in,+91-80-070-3951,Electrical Engineering,Diploma,30,360,2013,Urban,Yes,Yes
1-44639938170,1-44639938170,U-0294,MARUTAM NELLI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"2/1. AGRI THOTTAM, PALLAPATTY, NATHATAHALLI, DHARMAPURI-636803",636803,11.13262,78.649321,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.marutamnelli.ac.in,info@marutamnelli.ac.in,admissions@marutamnelli.ac.in,placement@marutamnelli.ac.in,+91-80-070-3951,Other Engineering Branches,Diploma,30,360,2013,Urban,Yes,Yes
1-44639938170,1-44639938170,U-0294,MARUTAM NELLI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"2/1. AGRI THOTTAM, PALLAPATTY, NATHATAHALLI, DHARMAPURI-636803",636803,11.13262,78.649321,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.marutamnelli.ac.in,info@marutamnelli.ac.in,admissions@marutamnelli.ac.in,placement@marutamnelli.ac.in,+91-80-070-3951,Artificial Intelligence & Machine Learning (AI & ML),Diploma,30,360,2013,Urban,Yes,Yes
1-44639572096,1-44639572096,U-0650,JAYAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NALLANUR VILLAGE, KONANGIHALLI POST, PENNAGARAM TALUK",600734,11.107147,78.646157,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-001-9771,Civil Engineering,Diploma,60,330,1984,Rural,Yes,Yes
1-44639572096,1-44639572096,U-0650,JAYAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NALLANUR VILLAGE, KONANGIHALLI POST, PENNAGARAM TALUK",600734,11.107147,78.646157,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-001-9771,Mechanical Engineering,Diploma,120,330,1984,Rural,Yes,Yes
1-44639572096,1-44639572096,U-0650,JAYAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NALLANUR VILLAGE, KONANGIHALLI POST, PENNAGARAM TALUK",600734,11.107147,78.646157,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-001-9771,Electrical & Electronics Engineering (EEE),Diploma,60,330,1984,Rural,Yes,Yes
1-44639572096,1-44639572096,U-0650,JAYAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NALLANUR VILLAGE, KONANGIHALLI POST, PENNAGARAM TALUK",600734,11.107147,78.646157,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-001-9771,Electronics & Communication Engineering (ECE),Diploma,30,330,1984,Rural,Yes,Yes
1-44639572096,1-44639572096,U-0650,JAYAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NALLANUR VILLAGE, KONANGIHALLI POST, PENNAGARAM TALUK",600734,11.107147,78.646157,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-001-9771,Computer Science Engineering (CSE),Diploma,60,330,1984,Rural,Yes,Yes
1-44639726445,1-44639726445,U-0650,SHREENIVASA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"B.PALLIPATTI (P.O), PAPPIREDDIPATTI (T.K), DHARMAPURI (D.T), PIN - 635 301.",600734,11.10808,78.649907,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,A,No,,Tier 3,http://www.shreenivasa.ac.in,info@shreenivasa.ac.in,admissions@shreenivasa.ac.in,placement@shreenivasa.ac.in,+91-80-041-0963,Automobile Engineering,Diploma,60,540,1994,Urban,Yes,Yes
1-44639726445,1-44639726445,U-0650,SHREENIVASA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"B.PALLIPATTI (P.O), PAPPIREDDIPATTI (T.K), DHARMAPURI (D.T), PIN - 635 301.",600734,11.10808,78.649907,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,A,No,,Tier 3,http://www.shreenivasa.ac.in,info@shreenivasa.ac.in,admissions@shreenivasa.ac.in,placement@shreenivasa.ac.in,+91-80-041-0963,Computer Science Engineering (CSE),Diploma,60,540,1994,Urban,Yes,Yes
1-44639726445,1-44639726445,U-0650,SHREENIVASA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"B.PALLIPATTI (P.O), PAPPIREDDIPATTI (T.K), DHARMAPURI (D.T), PIN - 635 301.",600734,11.10808,78.649907,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,A,No,,Tier 3,http://www.shreenivasa.ac.in,info@shreenivasa.ac.in,admissions@shreenivasa.ac.in,placement@shreenivasa.ac.in,+91-80-041-0963,Mechanical Engineering,Diploma,180,540,1994,Urban,Yes,Yes
1-44639726445,1-44639726445,U-0650,SHREENIVASA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"B.PALLIPATTI (P.O), PAPPIREDDIPATTI (T.K), DHARMAPURI (D.T), PIN - 635 301.",600734,11.10808,78.649907,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,A,No,,Tier 3,http://www.shreenivasa.ac.in,info@shreenivasa.ac.in,admissions@shreenivasa.ac.in,placement@shreenivasa.ac.in,+91-80-041-0963,Electrical & Electronics Engineering (EEE),Diploma,60,540,1994,Urban,Yes,Yes
1-44639726445,1-44639726445,U-0650,SHREENIVASA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"B.PALLIPATTI (P.O), PAPPIREDDIPATTI (T.K), DHARMAPURI (D.T), PIN - 635 301.",600734,11.10808,78.649907,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,A,No,,Tier 3,http://www.shreenivasa.ac.in,info@shreenivasa.ac.in,admissions@shreenivasa.ac.in,placement@shreenivasa.ac.in,+91-80-041-0963,Electronics & Communication Engineering (ECE),Diploma,60,540,1994,Urban,Yes,Yes
1-44639726445,1-44639726445,U-0650,SHREENIVASA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"B.PALLIPATTI (P.O), PAPPIREDDIPATTI (T.K), DHARMAPURI (D.T), PIN - 635 301.",600734,11.10808,78.649907,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,A,No,,Tier 3,http://www.shreenivasa.ac.in,info@shreenivasa.ac.in,admissions@shreenivasa.ac.in,placement@shreenivasa.ac.in,+91-80-041-0963,Civil Engineering,Diploma,60,540,1994,Urban,Yes,Yes
1-44639726445,1-44639726445,U-0650,SHREENIVASA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"B.PALLIPATTI (P.O), PAPPIREDDIPATTI (T.K), DHARMAPURI (D.T), PIN - 635 301.",600734,11.10808,78.649907,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,A,No,,Tier 3,http://www.shreenivasa.ac.in,info@shreenivasa.ac.in,admissions@shreenivasa.ac.in,placement@shreenivasa.ac.in,+91-80-041-0963,Artificial Intelligence & Machine Learning (AI & ML),Diploma,60,540,1994,Urban,Yes,Yes
1-44640547286,1-44640547286,U-0650,LAXMINARAYANA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"SALEM DHARMAPURI MAIN ROAD, BAGALAHALLI(PO),DHARMAPURI(TK)",600734,11.107387,78.644069,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.laxminarayana.ac.in,info@laxminarayana.ac.in,admissions@laxminarayana.ac.in,placement@laxminarayana.ac.in,+91-80-012-0365,Mechanical Engineering,Diploma,150,420,2009,Rural,Yes,Yes
1-44640547286,1-44640547286,U-0650,LAXMINARAYANA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"SALEM DHARMAPURI MAIN ROAD, BAGALAHALLI(PO),DHARMAPURI(TK)",600734,11.107387,78.644069,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.laxminarayana.ac.in,info@laxminarayana.ac.in,admissions@laxminarayana.ac.in,placement@laxminarayana.ac.in,+91-80-012-0365,Electrical & Electronics Engineering (EEE),Diploma,90,420,2009,Rural,Yes,Yes
1-44640547286,1-44640547286,U-0650,LAXMINARAYANA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"SALEM DHARMAPURI MAIN ROAD, BAGALAHALLI(PO),DHARMAPURI(TK)",600734,11.107387,78.644069,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.laxminarayana.ac.in,info@laxminarayana.ac.in,admissions@laxminarayana.ac.in,placement@laxminarayana.ac.in,+91-80-012-0365,Electronics & Communication Engineering (ECE),Diploma,60,420,2009,Rural,Yes,Yes
1-44640547286,1-44640547286,U-0650,LAXMINARAYANA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"SALEM DHARMAPURI MAIN ROAD, BAGALAHALLI(PO),DHARMAPURI(TK)",600734,11.107387,78.644069,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.laxminarayana.ac.in,info@laxminarayana.ac.in,admissions@laxminarayana.ac.in,placement@laxminarayana.ac.in,+91-80-012-0365,Computer Science Engineering (CSE),Diploma,90,420,2009,Rural,Yes,Yes
1-44640547286,1-44640547286,U-0650,LAXMINARAYANA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"SALEM DHARMAPURI MAIN ROAD, BAGALAHALLI(PO),DHARMAPURI(TK)",600734,11.107387,78.644069,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.laxminarayana.ac.in,info@laxminarayana.ac.in,admissions@laxminarayana.ac.in,placement@laxminarayana.ac.in,+91-80-012-0365,Agricultural Engineering,Diploma,30,420,2009,Rural,Yes,Yes
1-44640817332,1-44640817332,U-0650,SRI RAMACHANDRA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,104/7 ALAMELUPURAM(PO) PAPPIREDDIPATI (TK) DHARMAPURI (DT),600734,11.141204,78.644127,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.sriramachandra.ac.in,info@sriramachandra.ac.in,admissions@sriramachandra.ac.in,placement@sriramachandra.ac.in,+91-80-430-4046,Civil Engineering,Diploma,30,180,1989,Urban,Yes,Yes
1-44640817332,1-44640817332,U-0650,SRI RAMACHANDRA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,104/7 ALAMELUPURAM(PO) PAPPIREDDIPATI (TK) DHARMAPURI (DT),600734,11.141204,78.644127,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.sriramachandra.ac.in,info@sriramachandra.ac.in,admissions@sriramachandra.ac.in,placement@sriramachandra.ac.in,+91-80-430-4046,Mechanical Engineering,Diploma,60,180,1989,Urban,Yes,Yes
1-44640817332,1-44640817332,U-0650,SRI RAMACHANDRA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,104/7 ALAMELUPURAM(PO) PAPPIREDDIPATI (TK) DHARMAPURI (DT),600734,11.141204,78.644127,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.sriramachandra.ac.in,info@sriramachandra.ac.in,admissions@sriramachandra.ac.in,placement@sriramachandra.ac.in,+91-80-430-4046,Electronics & Communication Engineering (ECE),Diploma,30,180,1989,Urban,Yes,Yes
1-44640817332,1-44640817332,U-0650,SRI RAMACHANDRA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,104/7 ALAMELUPURAM(PO) PAPPIREDDIPATI (TK) DHARMAPURI (DT),600734,11.141204,78.644127,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.sriramachandra.ac.in,info@sriramachandra.ac.in,admissions@sriramachandra.ac.in,placement@sriramachandra.ac.in,+91-80-430-4046,Electrical & Electronics Engineering (EEE),Diploma,30,180,1989,Urban,Yes,Yes
1-44640817332,1-44640817332,U-0650,SRI RAMACHANDRA POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,104/7 ALAMELUPURAM(PO) PAPPIREDDIPATI (TK) DHARMAPURI (DT),600734,11.141204,78.644127,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,No,,Tier 3,http://www.sriramachandra.ac.in,info@sriramachandra.ac.in,admissions@sriramachandra.ac.in,placement@sriramachandra.ac.in,+91-80-430-4046,Automobile Engineering,Diploma,30,180,1989,Urban,Yes,Yes
1-44641174017,1-44641174017,U-0294,"122,GOVERNMENT POLYTECHNIC COLLEGE,DHARMAPURI",Active,Tamil Nadu,Dharmapuri,Dharmapuri,"TEMPORARY SITE: COMMUNITY HALL, KERAKODAHALLI VILLAGE,KARIMANGALM POST ,PALACODE TALUK,DHARMAPURI DISTRICT -635111. PERMANENT SITE: SURVEY NO 211/1 BOOMANDHALLI VILLAGE, PALACODE TALUK,DHARMAPURI DISTRICT.",635111,11.11206,78.671056,Government,Directorate of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.122governmentcollegedharmapuri.ac.in,info@122governmentcollegedharmapuri.ac.in,admissions@122governmentcollegedharmapuri.ac.in,placement@122governmentcollegedharmapuri.ac.in,+91-80-208-0474,Civil Engineering,Diploma,60,300,2014,Urban,Yes,Yes
